term_id,query,normalized,brand,brand_conf,gender,age_range,colors,sizes,materials,product_tokens
TERM_793e3742,anne bebek bakım sırt çantası,anne bebek bakım sırt çantası,,0.0,,bebek,,,,anne bakım sırt çantası
TERM_b191ab3e,erkek çocuk krampon adidas,erkek çocuk krampon adidas,adidas,1.0,erkek,çocuk,,,,krampon
TERM_200c8fc2,koltuk silme aparatı,koltuk silme aparatı,,0.0,,,,,,koltuk silme aparatı
TERM_163cdc2e,detay fırçası,detay fırçası,,0.0,,,,,,detay fırçası
TERM_8358bdbb,1 yaş şapka,1 yaş şapka,,0.0,,,,,,yaş şapka
TERM_1eb9ea28,aldo kadın ayakkabı,aldo kadın ayakkabı,aldo,1.0,kadın,,,,,ayakkabı
TERM_7b43eb41,caudalie yüz kremi,caudalie yüz kremi,caudalie,1.0,,,,,,yüz kremi
TERM_43dfa2c9,akvaryum,akvaryum,,0.0,,,,,,akvaryum
TERM_a45c736b,terrex mont,terrex mont,adidas,1.0,,,,,,mont
TERM_c4974a3c,kadın lacivert jean,kadın lacivert jean,,0.0,kadın,,lacivert,,,jean
TERM_bdf58a70,havalandırma,havalandırma,badem10,0.75,,,,,,
TERM_ad900bdb,kız çocuk taytlı takım,kız çocuk taytlı takım,,0.0,kadın,çocuk,,,,taytlı takım
TERM_9683b999,garnier tonik,garnier tonik,garnier,1.0,,,,,,tonik
TERM_b51fb799,diy sticker,diy sticker,,0.0,,,,,,diy sticker
TERM_7790deee,tiffany tomato ceket,tiffany tomato ceket,,0.0,,,,,,tiffany tomato ceket
TERM_3ce949f3,hm pantolon,hm pantolon,,0.0,,,,,,pantolon
TERM_5c619506,kamp sobası,kamp sobası,,0.0,,,,,,kamp sobası
TERM_f70984bb,anlas motosiklet lastikleri,anlas motosiklet lastikleri,,0.0,,,,,,anlas motosiklet lastikleri
TERM_5f560a95,03,03,,0.0,,,,,,
TERM_f6852c9d,cam erzak kabı,cam erzak kabı,,0.0,,,,,cam,erzak kabı
TERM_564ec2cd,calliel güneş kremi,calliel güneş kremi,calliel,1.0,,,,,,güneş kremi
TERM_065f83a0,derimod kadın spor ayakkabı,derimod kadın spor ayakkabı,derimod,1.0,kadın,,,,,spor ayakkabı
TERM_7103c564,dilvin kadın bluz,dilvin kadın bluz,dilvin,1.0,kadın,,,,,bluz
TERM_07af0f31,takım formaları,takım formaları,,0.0,,,,,,takım formaları
TERM_6ad7e510,emsan fincan takımı,emsan fincan takımı,emsan,1.0,,,,,,fincan takımı
TERM_08bbc892,proteinocean whey protein,proteinocean whey protein,,0.0,,,,,,proteinocean whey protein
TERM_6847d3e9,funbody,funbody,,0.0,,,,,,funbody
TERM_b11463dc,koza iç giyim pijama takımı,koza iç giyim pijama takımı,,0.0,,,,,,koza giyim pijama takımı
TERM_b7a231b7,thermoad tencere seti,thermoad tencere seti,thermoad,1.0,,,,,,tencere seti
TERM_4d3b04ef,bungou stray dogs,bungou stray dogs,,0.0,,,,,,bungou stray dogs
TERM_b67443b2,vissona eşarp,vissona eşarp,,0.0,,,,,,vissona eşarp
TERM_2fe229bd,duş batarya,duş batarya,,0.0,,,,,,duş batarya
TERM_71c0c90e,slezenger,slezenger,,0.0,,,,,,slezenger
TERM_e22c9312,antibakteriyel halı,antibakteriyel halı,,0.0,,,,,,antibakteriyel halı
TERM_8cd1a42b,minimono mama sandalyesi,minimono mama sandalyesi,,0.0,,,,,,minimono mama sandalyesi
TERM_43553643,erkek su geçirmez saat,erkek su geçirmez saat,,0.0,erkek,,,,,geçirmez saat
TERM_8db4e86f,huawei akıllı saat kordon,huawei akıllı saat kordon,,0.0,,,,,,huawei akıllı saat kordon
TERM_73b021ea,koltuk yıkama,koltuk yıkama,,0.0,,,,,,koltuk yıkama
TERM_c87162e7,effeclar,effeclar,,0.0,,,,,,effeclar
TERM_62c717ec,vlog kamerası,vlog kamerası,,0.0,,,,,,vlog kamerası
TERM_26e1e3a1,shark süpürge,shark süpürge,,0.0,,,,,,shark süpürge
TERM_91b6b93f,isana saç yağı,isana saç yağı,isana,1.0,,,,,,saç yağı
TERM_b76a779f,playstation kolu,playstation kolu,sony,1.0,,,,,,kolu
TERM_60c972ad,paşabahçe tepsi,paşabahçe tepsi,paşabahçe,1.0,,,,,,tepsi
TERM_eaa402aa,tanklı yazıcı,tanklı yazıcı,,0.0,,,,,,tanklı yazıcı
TERM_fddaeb5b,ciltleme makinesi & malzemesi,ciltleme makinesi & malzemesi,,0.0,,,,,,ciltleme makinesi malzemesi
TERM_bf2306ee,bargello oda kokusu,bargello oda kokusu,bargello,1.0,,,,,,oda kokusu
TERM_ba39e9a3,probident,probident,,0.0,,,,,,probident
TERM_b7198977,erkek baggy pantolon,erkek baggy pantolon,,0.0,erkek,,,,,baggy pantolon
TERM_76a48728,erkek tek ceket,erkek tek ceket,,0.0,erkek,,,,,tek ceket
TERM_1814f81e,silikon spatula,silikon spatula,,0.0,,,,,,silikon spatula
TERM_a4501853,ayakkabı rafı,ayakkabı rafı,,0.0,,,,,,ayakkabı rafı
TERM_f2d72a4c,banyo duvar dolabı,banyo duvar dolabı,,0.0,,,,,,banyo duvar dolabı
TERM_4c482e86,vegan,vegan,,0.0,,,,,,vegan
TERM_7b8221d6,sayfa tutucu,sayfa tutucu,,0.0,,,,,,sayfa tutucu
TERM_235ea1c5,esra helvacı elbise,esra helvacı elbise,,0.0,,,,,,esra helvacı elbise
TERM_7b5be807,ayhanhome seccade,ayhanhome seccade,ayhanhome,1.0,,,,,,seccade
TERM_78efd9b4,gerber,gerber,,0.0,,,,,,gerber
TERM_25c483c9,kadın kahverengi yelek,kadın kahverengi yelek,,0.0,kadın,,kahverengi,,,yelek
TERM_45f654fe,magnezyum kompleksi,magnezyum kompleksi,,0.0,,,,,,magnezyum kompleksi
TERM_47802031,arko krem,arko krem,arko,1.0,,,krem,,,
TERM_e8adbf1b,5. sınıf okuma kitapları,5. sınıf okuma kitapları,,0.0,,,,,,sınıf okuma kitapları
TERM_73a1a267,saksılar,saksılar,,0.0,,,,,,saksılar
TERM_549a080c,salep,salep,,0.0,,,,,,salep
TERM_9a747f47,çelik çay tepsisi,çelik çay tepsisi,,0.0,,,,,,çelik çay tepsisi
TERM_cecc48c1,kiremit,kiremit,,0.0,,,kiremit,,,
TERM_629010cb,sagaza studio pantolon,sagaza studio pantolon,,0.0,,,,,,sagaza studio pantolon
TERM_b3189b80,myself,myself,,0.0,,,,,,myself
TERM_18bb15bb,ikea masa,ikea masa,ikea,1.0,,,,,,masa
TERM_adf862cf,nuss alt - üst takım,nuss alt - üst takım,nuss,1.0,,,,,,alt üst takım
TERM_12a0576a,namaz başörtüsü,namaz başörtüsü,,0.0,,,,,,namaz başörtüsü
TERM_5a6640cd,pasta çikolatası,pasta çikolatası,,0.0,,,,,,pasta çikolatası
TERM_8881140e,dp tuzsuz şampuan,dp tuzsuz şampuan,,0.0,,,,,,tuzsuz şampuan
TERM_b4fb6455,ebebek hello baby alt - üst takım,ebebek hello baby alt - üst takım,ebebek,1.0,,,,,,hello baby alt üst takım
TERM_7a881311,evlilik yıldönümü hediyeleri,evlilik yıldönümü hediyeleri,,0.0,,,,,,evlilik yıldönümü hediyeleri
TERM_fb6d51b4,kahverengi koltuk örtüsü,kahverengi koltuk örtüsü,,0.0,,,kahverengi,,,koltuk örtüsü
TERM_7387dc62,fenerbahçe t-shirt,fenerbahçe t-shirt,fenerbahçe,0.95,,,,,,t-shirt
TERM_00065254,tirbuşon,tirbuşon,,0.0,,,,,,tirbuşon
TERM_0b1ddca8,iyotlu tuz,iyotlu tuz,,0.0,,,,,,iyotlu tuz
TERM_def639c5,hız ve renk yayınları,hız ve renk yayınları,,0.0,,,,,,hız renk yayınları
TERM_15514750,boru kaynak makinesi,boru kaynak makinesi,,0.0,,,,,,boru kaynak makinesi
TERM_9dc80294,8.sınıf paragraf,8.sınıf paragraf,,0.0,,,,,,paragraf
TERM_02933894,alyans,alyans,,0.0,,,,,,alyans
TERM_3158f0d3,polo erkek saat,polo erkek saat,,0.0,erkek,,,,,polo saat
TERM_3c89689c,atatürk broş,atatürk broş,,0.0,,,,,,atatürk broş
TERM_fe13a9e3,laroche posay yüz yıkama jeli,laroche posay yüz yıkama jeli,la,1.0,,,,,,laroche yüz yıkama jeli
TERM_d3682783,vücut bakım,vücut bakım,,0.0,,,,,,vücut bakım
TERM_8940bd8b,patili sukuşi,patili sukuşi,,0.0,,,,,,patili sukuşi
TERM_28f36083,astronot mont,astronot mont,,0.0,,,,,,astronot mont
TERM_ca95c925,kız çocuk ev terliği,kız çocuk ev terliği,,0.0,kadın,çocuk,,,,terliği
TERM_25627668,aptamil mama,aptamil mama,,0.0,,,,,,aptamil mama
TERM_bb629d81,boş hediye kutusu,boş hediye kutusu,,0.0,,,,,,boş hediye kutusu
TERM_183ff79e,mikroskop,mikroskop,,0.0,,,,,,mikroskop
TERM_db5f0163,plak tutucu,plak tutucu,,0.0,,,,,,plak tutucu
TERM_2693b630,deodarant erkek,deodarant erkek,,0.0,erkek,,,,,deodarant
TERM_97038c09,salata tabağı,salata tabağı,,0.0,,,,,,salata tabağı
TERM_9e82b1a1,telefon şarj aleti,telefon şarj aleti,,0.0,,,,,,telefon şarj aleti
TERM_36f1abc1,jules verne,jules verne,,0.0,,,,,,jules verne
TERM_802a24f6,chloe nomade parfüm,chloe nomade parfüm,chloe,1.0,,,,,,nomade parfüm
TERM_e92067af,banyo aynalı dolap,banyo aynalı dolap,,0.0,,,,,,banyo aynalı dolap
TERM_8853c6e9,çelik tragus piercing,çelik tragus piercing,karınca,0.75,,,,,,çelik tragus
TERM_92504212,casio f 91w saat,casio f 91w saat,casio,1.0,,,,,,saat
TERM_234d0ed1,polo kadın hırka,polo kadın hırka,,0.0,kadın,,,,,polo hırka
TERM_8013a590,emsan servis maşa seti,emsan servis maşa seti,emsan,1.0,,,,,,servis maşa seti
TERM_16f9a96e,dolap led,dolap led,,0.0,,,,,,dolap led
TERM_f536906b,yüz epilasyon,yüz epilasyon,,0.0,,,,,,yüz epilasyon
TERM_73e3fddd,steelseries mouse pad,steelseries mouse pad,steelseries,1.0,,,,,,mouse pad
TERM_99be5999,rich kumaş boyası,rich kumaş boyası,rich,1.0,,,,,,kumaş boyası
TERM_374e2b81,küçük tv ünitesi,küçük tv ünitesi,,0.0,,,,,,ünitesi
TERM_9af3e909,defacto parfüm,defacto parfüm,defacto,1.0,,,,,,parfüm
TERM_614e4cc6,çelik tencere tava,çelik tencere tava,,0.0,,,,,,çelik tencere tava
TERM_a80715b2,defacto kız çocuk eşofman altı,defacto kız çocuk eşofman altı,defacto,1.0,kadın,çocuk,,,,eşofman altı
TERM_93ec9f8d,mini fotoğraf makinesi,mini fotoğraf makinesi,,0.0,,,,,,mini fotoğraf makinesi
TERM_074a672d,boyun,boyun,,0.0,,,,,,boyun
TERM_14c52785,oto kurulama bezi,oto kurulama bezi,fine,0.75,,,,,,oto bezi
TERM_5633b86e,kare yemek takımı,kare yemek takımı,,0.0,,,,,,kare yemek takımı
TERM_34868638,attraction,attraction,,0.0,,,,,,attraction
TERM_0d4ec902,fransız güpürlü yatak örtüsü,fransız güpürlü yatak örtüsü,,0.0,,,,,,fransız güpürlü yatak örtüsü
TERM_0cea63c3,anahtarlı priz,anahtarlı priz,,0.0,,,,,,anahtarlı priz
TERM_f381f851,kaseler,kaseler,,0.0,,,,,,kaseler
TERM_0905259d,shufa çadır,shufa çadır,,0.0,,,,,,shufa çadır
TERM_90ac2740,la roche posay güneş kremi,la roche posay güneş kremi,la,1.0,,,,,,posay güneş kremi
TERM_684c5cad,aslı hediyelik yemek tabağı,aslı hediyelik yemek tabağı,,0.0,,,,,,aslı hediyelik yemek tabağı
TERM_a34407a2,4 kişilik kamp çadırı,4 kişilik kamp çadırı,,0.0,,,,,,kişilik kamp çadırı
TERM_d6847d08,tek kişilik yatak baza başlık,tek kişilik yatak baza başlık,,0.0,,,,,,tek kişilik yatak baza başlık
TERM_9da58743,sleepy yeni doğan islak mendil,sleepy yeni doğan islak mendil,sleepy,1.0,,,,,,yeni doğan islak mendil
TERM_49d731ca,parex temizlik bezleri,parex temizlik bezleri,parex,1.0,,,,,,temizlik bezleri
TERM_89b111df,tommy hilfiger gömlek,tommy hilfiger gömlek,tommy,1.0,,,,,,hilfiger gömlek
TERM_848ede8e,kitikate bebek takımı,kitikate bebek takımı,,0.0,,bebek,,,,kitikate takımı
TERM_863869d5,çocuk halı,çocuk halı,,0.0,,çocuk,,,,halı
TERM_c5a201c4,kitchen life saklama kabı,kitchen life saklama kabı,kitchen,1.0,,,,,,life saklama kabı
TERM_e2d3d002,not,not,,0.0,,,,,,not
TERM_051fcc39,civil baby kız bebek takım,civil baby kız bebek takım,civil,1.0,kadın,bebek,,,,baby takım
TERM_b7986698,badem tips,badem tips,,0.0,,,,,,badem tips
TERM_630175ec,north of wild,north of wild,wet,0.889,,,,,,north
TERM_88108a07,puma erkek ayakabı,puma erkek ayakabı,puma,1.0,erkek,,,,,ayakabı
TERM_b3e1c531,vanilla,vanilla,,0.0,,,,,,vanilla
TERM_e7ce612e,cep telefonları,cep telefonları,,0.0,,,,,,cep telefonları
TERM_195e4524,limit,limit,,0.0,,,,,,limit
TERM_d8c8bf0e,fossil omuz çantası,fossil omuz çantası,fossil,1.0,,,,,,omuz çantası
TERM_2aef40a2,karavan,karavan,,0.0,,,,,,karavan
TERM_81cd4f14,dp şampuan,dp şampuan,,0.0,,,,,,şampuan
TERM_a286157d,yves rocher yüz güneş kremi,yves rocher yüz güneş kremi,yves,1.0,,,,,,rocher yüz güneş kremi
TERM_c4ed2f67,koton yağmurluk & rüzgarlık,koton yağmurluk & rüzgarlık,koton,1.0,,,,,,yağmurluk rüzgarlık
TERM_fee93bd9,ebebek hello baby çocuk,ebebek hello baby çocuk,ebebek,1.0,,çocuk,,,,hello baby
TERM_86f260f4,ekol kadın,ekol kadın,ekol,1.0,kadın,,,,,
TERM_1c1d04fa,miele elektrik süpürgesi,miele elektrik süpürgesi,,0.0,,,,,,miele elektrik süpürgesi
TERM_35256c1c,mp,mp,,0.0,,,,,,
TERM_e232baa5,erbaşlar yemek takımı,erbaşlar yemek takımı,,0.0,,,,,,erbaşlar yemek takımı
TERM_36603027,jujutsu kaisen,jujutsu kaisen,,0.0,,,,,,jujutsu kaisen
TERM_7f1fe3fc,vichy 89,vichy 89,vichy,1.0,,,,,,
TERM_2dd47fe1,reçine yüzük,reçine yüzük,,0.0,,,,,,reçine yüzük
TERM_2776a1e2,maule,maule,,0.0,,,,,,maule
TERM_4a689df9,unfilter beauty serum,unfilter beauty serum,,0.0,,,,,,unfilter beauty serum
TERM_3557118c,tv battaniye,tv battaniye,,0.0,,,,,,battaniye
TERM_a00ddef2,pierre cardin yorgan,pierre cardin yorgan,pierre,1.0,,,,,,cardin yorgan
TERM_0f51167b,teyzem yazılı bebek zıbını,teyzem yazılı bebek zıbını,,0.0,,bebek,,,,teyzem yazılı zıbını
TERM_c8133c8f,banyo plastik raf,banyo plastik raf,,0.0,,,,,plastik,banyo raf
TERM_fb693409,espical home halı örtüsü,espical home halı örtüsü,,0.0,,,,,,espical home halı örtüsü
TERM_34a3a4d8,2 li arkadaşlık kolyesi mıknatıslı,2 li arkadaşlık kolyesi mıknatıslı,,0.0,,,,,,arkadaşlık kolyesi mıknatıslı
TERM_6e30e20e,space,space,,0.0,,,,,,space
TERM_c06e0e48,adidas mont,adidas mont,adidas,1.0,,,,,,mont
TERM_57530e2e,molfix 6,molfix 6,molfix,1.0,,,,,,
TERM_a3b2bdac,mangal ve barbekü,mangal ve barbekü,taner,0.75,,,,,,mangal
TERM_b1cecfdc,romanson kadın saat,romanson kadın saat,,0.0,kadın,,,,,romanson saat
TERM_af6487d8,banyo armatür,banyo armatür,armour,0.75,,,,,,banyo
TERM_abf8676d,the purest solutions tonik,the purest solutions tonik,the,1.0,,,,,,the solutions tonik
TERM_b6eda0b0,saç bakımı,saç bakımı,,0.0,,,,,,saç bakımı
TERM_259853cb,happiness istanbul alt - üst takım,happiness istanbul alt - üst takım,happiness,1.0,,,,,,istanbul alt üst takım
TERM_2506b196,ağırlık yeleği,ağırlık yeleği,,0.0,,,,,,ağırlık yeleği
TERM_f7513268,silindir mumluk,silindir mumluk,,0.0,,,,,,silindir mumluk
TERM_4fdca748,hastane terlik,hastane terlik,,0.0,,,,,,hastane terlik
TERM_35faee6b,honda forza 250 aksesuar,honda forza 250 aksesuar,,0.0,,,,,,honda forza aksesuar
TERM_2ee2c91f,lilo ve stich,lilo ve stich,,0.0,,,,,,lilo stich
TERM_fdbc981d,treçkot kadın kısa,treçkot kadın kısa,,0.0,kadın,,,,,treçkot
TERM_17370a3c,jel mum,jel mum,,0.0,,,,,,jel mum
TERM_b590239b,chelsea bot,chelsea bot,derimod,1.0,,,,,,bot
TERM_6ddd30ee,hyunam dong kitabevi,hyunam dong kitabevi,,0.0,,,,,,hyunam dong kitabevi
TERM_136fa250,desenli gömlek,desenli gömlek,,0.0,,,,,,desenli gömlek
TERM_d2542bf1,ayakkabı fırçası,ayakkabı fırçası,,0.0,,,,,,ayakkabı fırçası
TERM_1add03af,banyo kokusu,banyo kokusu,,0.0,,,,,,banyo kokusu
TERM_4814ac47,defacto t-shirt,defacto t-shirt,defacto,1.0,,,,,,t-shirt
TERM_261a2e52,kakao yağı,kakao yağı,,0.0,,,,,,kakao yağı
TERM_2062e1e9,vivienne sabo,vivienne sabo,,0.0,,,,,,vivienne sabo
TERM_5e1d5ee5,adl gömlek,adl gömlek,adl,1.0,,,,,,gömlek
TERM_2bebe32d,orta boy çanta,orta boy çanta,,0.0,,,,,,boy çanta
TERM_e194f5ba,new well fondöten,new well fondöten,new,0.719,,,,,,well fondöten
TERM_0c23793a,wellcare vitamin,wellcare vitamin,,0.0,,,,,,wellcare vitamin
TERM_b6e43a61,riccon loafer,riccon loafer,riccon,1.0,,,,,,loafer
TERM_c84967e3,şarjlı diş fırçası,şarjlı diş fırçası,,0.0,,,,,,şarjlı diş fırçası
TERM_45bf8b6b,kadın yeşil spor ayakkabı,kadın yeşil spor ayakkabı,,0.0,kadın,,yeşil,,,spor ayakkabı
TERM_0d912719,zımbalı babet,zımbalı babet,,0.0,,,,,,zımbalı babet
TERM_2de24a4e,erkek baggy kot,erkek baggy kot,,0.0,erkek,,,,,baggy kot
TERM_2e188753,mika plastik kare kap,mika plastik kare kap,,0.0,,,,,plastik,mika kare kap
TERM_8ed3f25a,slazenger erkek çocuk spor ayakkabı,slazenger erkek çocuk spor ayakkabı,slazenger,1.0,erkek,çocuk,,,,spor ayakkabı
TERM_1cb6fd72,200x220 battal boy lastikli çarşaf,200x220 battal boy lastikli çarşaf,,0.0,,,,,,battal boy lastikli çarşaf
TERM_135b31c4,jument pantolon,jument pantolon,jument,1.0,,,,,,pantolon
TERM_77b2b118,kurdeleli toka,kurdeleli toka,,0.0,,,,,,kurdeleli toka
TERM_b619377c,tergan sneaker,tergan sneaker,tergan,1.0,,,,,,sneaker
TERM_c262b6e1,horus nefertem parfüm,horus nefertem parfüm,,0.0,,,,,,horus nefertem parfüm
TERM_a9c40215,catherine arley,catherine arley,,0.0,,,,,,catherine arley
TERM_82552f8c,battal boy nevresim takımı,battal boy nevresim takımı,,0.0,,,,,,battal boy nevresim takımı
TERM_141c18c3,junji ito,junji ito,,0.0,,,,,,junji ito
TERM_b8ae0d99,koyu kahve çanta,koyu kahve çanta,,0.0,,,,,,koyu kahve çanta
TERM_f2f6464b,trend alaçatı stili eşofman takımı,trend alaçatı stili eşofman takımı,trend,1.0,,,,,,trend stili eşofman takımı
TERM_c829bd71,persol güneş gözlüğü,persol güneş gözlüğü,,0.0,,,,,,persol güneş gözlüğü
TERM_08ac99ff,tyt tüm dersler,tyt tüm dersler,,0.0,,,,,,tyt tüm dersler
TERM_25c78802,fuchsia tablet kalemi,fuchsia tablet kalemi,,0.0,,,,,,fuchsia tablet kalemi
TERM_36fdf06f,prego oto koltuğu,prego oto koltuğu,prego,1.0,,,,,,oto koltuğu
TERM_434391d0,marpuç,marpuç,,0.0,,,,,,marpuç
TERM_712252b3,model uçak,model uçak,,0.0,,,,,,model uçak
TERM_331cc880,sufle kasesi,sufle kasesi,,0.0,,,,,,sufle kasesi
TERM_c08bbe99,servis arabası,servis arabası,,0.0,,,,,,servis arabası
TERM_85c0128b,çorba kasesi,çorba kasesi,,0.0,,,,,,çorba kasesi
TERM_582e168d,sidefer,sidefer,,0.0,,,,,,sidefer
TERM_32406b57,isimli kedi tasması,isimli kedi tasması,,0.0,,,,,,isimli kedi tasması
TERM_e5689e40,dlites,dlites,,0.0,,,,,,dlites
TERM_4fc49416,adidas çocuk spor ayakkabı,adidas çocuk spor ayakkabı,adidas,1.0,,çocuk,,,,spor ayakkabı
TERM_2c086120,porselen fincan,porselen fincan,,0.0,,,,,,porselen fincan
TERM_fb39fca4,centella güneş kremi,centella güneş kremi,,0.0,,,,,,centella güneş kremi
TERM_a7763a37,bayan sandalet,bayan sandalet,,0.0,kadın,,,,,sandalet
TERM_98ee6d1e,bifa bisküvi,bifa bisküvi,,0.0,,,,,,bifa bisküvi
TERM_ecdfa26f,erkek klasik mont,erkek klasik mont,,0.0,erkek,,,,,klasik mont
TERM_b5aa04b6,kiwi kettle,kiwi kettle,kiwi,1.0,,,,,,kettle
TERM_a3225256,fazıl çil kremi,fazıl çil kremi,,0.0,,,,,,fazıl çil kremi
TERM_2544fca3,adidas gazelle erkek,adidas gazelle erkek,adidas,1.0,erkek,,,,,gazelle
TERM_2eea5875,ronassi ruj,ronassi ruj,,0.0,,,,,,ronassi ruj
TERM_20c933e1,tırnak eti kesme,tırnak eti kesme,,0.0,,,,,,tırnak eti kesme
TERM_caf54972,kadın loafer,kadın loafer,,0.0,kadın,,,,,loafer
TERM_8be3ed86,kadın cüzdanı,kadın cüzdanı,,0.0,kadın,,,,,cüzdanı
TERM_b30d63a5,stoper,stoper,,0.0,,,,,,stoper
TERM_4b3d43a9,yer silme temizlik seti,yer silme temizlik seti,,0.0,,,,,,yer silme temizlik seti
TERM_a14f12a8,vagonlife,vagonlife,,0.0,,,,,,vagonlife
TERM_2511e132,yumurta çırpıcı,yumurta çırpıcı,,0.0,,,,,,yumurta çırpıcı
TERM_4d1c68c4,adım sayar,adım sayar,,0.0,,,,,,adım sayar
TERM_0b62bd19,loreal nemlendirici,loreal nemlendirici,l'oreal,0.931,,,,,,nemlendirici
TERM_6b036479,güneş enerjili solar lamba,güneş enerjili solar lamba,,0.0,,,,,,güneş enerjili solar lamba
TERM_a7184097,bebek salıncağı ve hoppala,bebek salıncağı ve hoppala,svava,1.0,,bebek,,,,hoppala
TERM_855bb63c,fiskos örtüsü,fiskos örtüsü,,0.0,,,,,,fiskos örtüsü
TERM_37999f16,toz pudra,toz pudra,,0.0,,,,,,toz pudra
TERM_5b15effe,sinoz güneş kremi,sinoz güneş kremi,sinoz,1.0,,,,,,güneş kremi
TERM_2df4e4d7,oto koltuk minder,oto koltuk minder,,0.0,,,,,,oto koltuk minder
TERM_1c0fb6ea,tommy hilfiger polo yaka t-shirt,tommy hilfiger polo yaka t-shirt,tommy,1.0,,,,,,hilfiger polo yaka t-shirt
TERM_03e4a732,leopar halı,leopar halı,,0.0,,,,,,leopar halı
TERM_8e615536,çiçek desenli halı,çiçek desenli halı,,0.0,,,,,,çiçek desenli halı
TERM_f77c8f32,xaiomi hava temizleyici,xaiomi hava temizleyici,xiaomi,1.0,,,,,,hava temizleyici
TERM_ab1c8fdc,süper kahraman kostümü,süper kahraman kostümü,,0.0,,,,,,süper kahraman kostümü
TERM_b7219ba8,by orhan güzel,by orhan güzel,,0.0,,,,,,orhan güzel
TERM_85902c36,mavi kadın tişört,mavi kadın tişört,,0.0,kadın,,mavi,,,tişört
TERM_af8ac82a,sarı kazak,sarı kazak,,0.0,,,sarı,,,kazak
TERM_9a7b334b,yağ yeşili abiye,yağ yeşili abiye,,0.0,,,,,,yağ yeşili abiye
TERM_5b569ff5,korna düğmesi,korna düğmesi,,0.0,,,,,,korna düğmesi
TERM_e6dcf672,kahve şurupları,kahve şurupları,,0.0,,,,,,kahve şurupları
TERM_7ac2f815,w collection takım elbise,w collection takım elbise,,0.0,,,,,,collection takım elbise
TERM_c6e865b8,su geçirmez spor ayakkabı,su geçirmez spor ayakkabı,,0.0,,,,,,geçirmez spor ayakkabı
TERM_2b885f63,koltuk takımı kılıfı,koltuk takımı kılıfı,,0.0,,,,,,koltuk takımı kılıfı
TERM_c85db5ea,kadın su geçirmez bot,kadın su geçirmez bot,,0.0,kadın,,,,,geçirmez bot
TERM_0f71bc7e,rebul dark spice,rebul dark spice,dark,0.8,,,,,,rebul spice
TERM_f02014d6,hareket sensörlü lamba,hareket sensörlü lamba,,0.0,,,,,,hareket sensörlü lamba
TERM_b86296fc,elyaf yorgan,elyaf yorgan,,0.0,,,,,,elyaf yorgan
TERM_83ebfd9a,tablet kılıf,tablet kılıf,,0.0,,,,,,tablet kılıf
TERM_ffb8083d,altınbaşak,altınbaşak,,0.0,,,,,,altınbaşak
TERM_8ffcc7f5,paçası ayarlanabilir eşofman altı,paçası ayarlanabilir eşofman altı,,0.0,,,,,,paçası ayarlanabilir eşofman altı
TERM_0f0e33ae,plastik tepsi,plastik tepsi,,0.0,,,,,plastik,tepsi
TERM_3d69aa61,oval masa,oval masa,,0.0,,,,,,oval masa
TERM_4ebb9445,küçük tencere,küçük tencere,,0.0,,,,,,tencere
TERM_ccdcfd8e,revolution far,revolution far,revolution,0.75,,,,,,far
TERM_607eaa5c,kalorifer suluk,kalorifer suluk,,0.0,,,,,,kalorifer suluk
TERM_1a258ed8,beş sevgi dili,beş sevgi dili,,0.0,,,,,,beş sevgi dili
TERM_504bb319,ateş kehribar,ateş kehribar,,0.0,,,,,,ateş kehribar
TERM_81cd6184,4 kişilik masa sandalye,4 kişilik masa sandalye,,0.0,,,,,,kişilik masa sandalye
TERM_ff43ab8b,yağ & motor katkısı,yağ & motor katkısı,,0.0,,,,,,yağ motor katkısı
TERM_468ad56d,samsung sd kart,samsung sd kart,samsung,0.948,,,,,,kart
TERM_4d3dbd5f,37 numara erkek çocuk spor ayakkabı,37 numara erkek çocuk spor ayakkabı,,0.0,erkek,çocuk,,37numara,,spor ayakkabı
TERM_362c9aa1,tk03,tk03,,0.0,,,,,,tk03
TERM_bbcf9187,yapay yosun,yapay yosun,,0.0,,,,,,yapay yosun
TERM_2a882bde,el valizi seyahat çantası,el valizi seyahat çantası,,0.0,,,,,,valizi seyahat çantası
TERM_96f3935f,yapay gelincik çiçeği,yapay gelincik çiçeği,,0.0,,,,,,yapay gelincik çiçeği
TERM_6d23d300,kadın beyaz omuz çantası,kadın beyaz omuz çantası,,0.0,kadın,,beyaz,,,omuz çantası
TERM_05670bf9,eca klima,eca klima,eca,1.0,,,,,,klima
TERM_a11cf3ac,kadın makosen,kadın makosen,,0.0,kadın,,,,,makosen
TERM_071c21a9,grimelange erkek t-shirt,grimelange erkek t-shirt,grimelange,1.0,erkek,,,,,t-shirt
TERM_e6426b87,12 li muffin kek kalıbı,12 li muffin kek kalıbı,,0.0,,,,,,muffin kek kalıbı
TERM_1566cd3e,çocuk doktor seti,çocuk doktor seti,,0.0,,çocuk,,,,doktor seti
TERM_5ed7a47a,teyze zıbın,teyze zıbın,,0.0,,,,,,teyze zıbın
TERM_c02a71cc,çocuk bisiklet eldiveni,çocuk bisiklet eldiveni,,0.0,,çocuk,,,,bisiklet eldiveni
